chance_id,shap_rank,feature,shap_value,feature_val
a1426ffb2098dc88,5,push_ratio,0.5981734,0.0
a142df478c527acd,1,probability,-5.1109843,10.0
a142df478c527acd,2,prob_x_closing_rate,-0.5135739,6.330275229357798
a142df478c527acd,3,prob_volatility,-0.48180863,0.0
a142df478c527acd,4,log_amount,0.43208697,12.406299737258237
a142df478c527acd,5,push_ratio,0.4025809,0.18787878787878787
a1593652cc57d2a2,1,probability,-4.578828,10.0
a1593652cc57d2a2,2,prob_x_closing_rate,1.1699815,7.601935038009675
a1593652cc57d2a2,3,stage_x_prob,-0.8772497,30.0
a1593652cc57d2a2,4,push_ratio,0.64738804,0.0
a1593652cc57d2a2,5,customer_win_ratio,0.5264995,0.9295302013422819
a169b0ee06bdbe4c,1,probability,-4.2717996,10.0
a169b0ee06bdbe4c,2,prob_x_closing_rate,0.8467715,7.601935038009675
a169b0ee06bdbe4c,3,stage_x_prob,0.83133996,40.0
a169b0ee06bdbe4c,4,push_ratio,0.73659146,0.0
a169b0ee06bdbe4c,5,update_intensity,0.59796,10.0
a17d508b56b0ba82,1,probability,-4.311399,10.0
a17d508b56b0ba82,2,prob_x_closing_rate,0.8605372,7.601935038009675
a17d508b56b0ba82,3,stage_x_prob,0.8360819,40.0
a17d508b56b0ba82,4,push_ratio,0.7354669,0.0
a17d508b56b0ba82,5,update_intensity,0.6047813,10.0
a18200a6f6d5d35a,1,probability,-4.844309,10.0
a18200a6f6d5d35a,2,stage_x_prob,0.9810632,40.0
a18200a6f6d5d35a,3,prob_volatility,-0.6023588,0.0
a18200a6f6d5d35a,4,push_ratio,0.6018638,0.0
a18200a6f6d5d35a,5,update_intensity,0.5078174,10.0
a182dd47e18220f4,1,probability,-5.0969567,10.0
a182dd47e18220f4,2,total_days_pushed,-0.65213543,709.0
a182dd47e18220f4,3,update_intensity,-0.43700853,0.07462686567164178
a182dd47e18220f4,4,log_amount,0.40349102,12.989018116623543
a182dd47e18220f4,5,prob_volatility,-0.35729793,18.80924981991251
a185e2d7ff46fc84,1,probability,-4.717854,10.0
a185e2d7ff46fc84,2,stage_x_prob,1.0179045,40.0
a185e2d7ff46fc84,3,customer_win_ratio,-0.5964476,0.0
a185e2d7ff46fc84,4,prob_volatility,-0.57745385,0.0
a185e2d7ff46fc84,5,push_ratio,0.5534139,0.0
a190542bbdc70c4c,1,probability,-4.844306,10.0
a190542bbdc70c4c,2,stage_x_prob,0.9810632,40.0
a190542bbdc70c4c,3,push_ratio,0.5955347,0.0
a190542bbdc70c4c,4,prob_volatility,-0.5792464,0.0
a190542bbdc70c4c,5,update_intensity,0.5078174,10.0
a1aa13fb532b99aa,1,probability,-4.328271,55.0
a1aa13fb532b99aa,2,prob_x_closing_rate,2.0742414,37.04312114989733
a1aa13fb532b99aa,3,customer_win_ratio,1.562489,1.0
a1aa13fb532b99aa,4,stage_x_prob,1.3031253,220.0
a1aa13fb532b99aa,5,push_ratio,0.7047764,0.0
a1ba525c8db2b29d,1,probability,-4.5463147,50.0
a1ba525c8db2b29d,2,prob_x_closing_rate,0.9150709,23.958333333333336
a1ba525c8db2b29d,3,stage_x_prob,0.7840087,150.0
a1ba525c8db2b29d,4,customer_win_ratio,-0.67544615,0.0
a1ba525c8db2b29d,5,prob_volatility,-0.58398676,0.0
a1bbdc9bbe9b6ac1,1,probability,-4.741955,30.0
a1bbdc9bbe9b6ac1,2,prob_x_closing_rate,0.9214452,24.151898734177212
a1bbdc9bbe9b6ac1,3,stage_x_prob,0.666016,90.0
a1bbdc9bbe9b6ac1,4,push_ratio,0.66507643,0.0
a1bbdc9bbe9b6ac1,5,update_intensity,0.6078211,10.0
a1c845508864460c,1,probability,-5.3031354,10.0
a1c845508864460c,2,stage_x_prob,-1.0645744,30.0
a1c845508864460c,3,prob_volatility,-0.5352822,0.0
a1c845508864460c,4,updates_last_30d,0.5051927,4.0
a1c845508864460c,5,push_ratio,0.38852185,0.0
a1c9951eb4527a64,1,probability,-5.3450913,10.0
a1c9951eb4527a64,2,prob_x_closing_rate,-0.7575197,4.955509924709103
a1c9951eb4527a64,3,prob_volatility,-0.45182207,0.0
a1c9951eb4527a64,4,log_amount,-0.3277641,4.600096544485748
a1c9951eb4527a64,5,push_ratio,0.30838,0.4090909090909091
a1ce2f064a357908,1,probability,-5.2058167,10.0
a1ce2f064a357908,2,stage_x_prob,-1.0117952,30.0
a1ce2f064a357908,3,push_ratio,0.5338572,0.0
a1ce2f064a357908,4,prob_volatility,-0.4630346,0.0
a1ce2f064a357908,5,prob_x_closing_rate,-0.39788115,5.338208409506398
a1ce37895156c68e,1,probability,-5.575149,1.0
a1ce37895156c68e,2,prob_x_closing_rate,-2.7863638,0.7707423580786026
a1ce37895156c68e,3,stage_x_prob,-1.6572902,3.0
a1ce37895156c68e,4,prob_volatility,-0.4146879,0.0
a1ce37895156c68e,5,push_ratio,0.33144292,0.0
a1dfeb6ab073cb81,1,probability,-5.0029416,25.0
a1dfeb6ab073cb81,2,prob_x_closing_rate,0.6725705,13.865546218487395
a1dfeb6ab073cb81,3,push_ratio,0.6126394,0.0
a1dfeb6ab073cb81,4,prob_volatility,-0.4579579,17.67766952966369
a1dfeb6ab073cb81,5,stage_x_prob,0.4410512,75.0
a1fba0690ebb16af,1,probability,-4.9185705,10.0
a1fba0690ebb16af,2,prob_x_closing_rate,-2.5989919,3.1481481481481484
a1fba0690ebb16af,3,customer_win_ratio,-0.6100072,0.19230769230769232
a1fba0690ebb16af,4,stage_x_prob,0.5112834,40.0
a1fba0690ebb16af,5,prob_volatility,-0.48068133,10.327955589886445
a203158ebfaad049,1,probability,-4.865315,10.0
a203158ebfaad049,2,prob_x_closing_rate,1.4118371,6.956521739130435
a203158ebfaad049,3,stage_x_prob,-0.8572492,30.0
a203158ebfaad049,4,saledate_delta,0.6783913,0.0
a203158ebfaad049,5,push_ratio,0.6599341,0.0
a20c5733556c3db5,1,probability,-4.6306214,30.0
a20c5733556c3db5,2,stage_x_prob,0.914314,90.0
a20c5733556c3db5,3,customer_win_ratio,-0.67011267,0.0
a20c5733556c3db5,4,push_ratio,0.61878765,0.0
a20c5733556c3db5,5,prob_volatility,-0.5596804,0.0
a213ff1ebf1c9de2,1,prob_x_closing_rate,2.0364006,91.54545454545455
a213ff1ebf1c9de2,2,customer_win_ratio,1.1134192,1.0
a213ff1ebf1c9de2,3,stage_x_prob,1.080482,855.0
a213ff1ebf1c9de2,4,push_ratio,-1.0534827,1.708955223880597
a213ff1ebf1c9de2,5,probability,-0.72396225,95.0
a217af8b01a76759,1,probability,-4.925647,25.0
a217af8b01a76759,2,push_ratio,-0.7899294,0.9695682944090588
a217af8b01a76759,3,total_days_pushed,-0.5765437,1370.0
a217af8b01a76759,4,log_amount,0.56461936,12.343245667916188
a217af8b01a76759,5,update_intensity,-0.5295969,0.048740861088545896
a21b63faaf7d61e4,1,probability,-5.267142,10.0
a21b63faaf7d61e4,2,stage_x_prob,-1.0063924,30.0
a21b63faaf7d61e4,3,prob_volatility,-0.46689394,0.0
a21b63faaf7d61e4,4,push_ratio,0.45121455,0.0
a21b63faaf7d61e4,5,prob_x_closing_rate,-0.38844597,5.8733624454148465
a21bfae5e8cd8765,1,probability,-5.3869677,50.0
a21bfae5e8cd8765,2,prob_x_closing_rate,1.491407,37.77777777777778
a21bfae5e8cd8765,3,log_amount,0.46579385,10.856356872632517
a21bfae5e8cd8765,4,update_intensity,-0.41562918,0.11583011583011583
a21bfae5e8cd8765,5,total_days_pushed,-0.39577624,212.0
a22689307c9048c9,1,probability,-5.114198,30.0
a22689307c9048c9,2,total_days_pushed,-0.6516446,814.0
a22689307c9048c9,3,push_ratio,-0.5104066,0.8994475138121547
a22689307c9048c9,4,prob_volatility,-0.49769527,9.542667341996157
a22689307c9048c9,5,log_amount,0.49308497,10.894835988081764
a229b0c267a22b04,1,probability,-5.046775,10.0
a229b0c267a22b04,2,stage_x_prob,-0.8990599,30.0
a229b0c267a22b04,3,customer_win_ratio,-0.6595197,0.0
a229b0c267a22b04,4,push_ratio,0.45693788,0.0
a229b0c267a22b04,5,prob_volatility,-0.40635407,0.0
a22a85c1d4655f84,1,prob_x_closing_rate,2.9877543,48.36614173228347
a22a85c1d4655f84,2,stage_x_prob,1.8174564,540.0
a22a85c1d4655f84,3,push_ratio,0.67824465,0.0
a22a85c1d4655f84,4,probability,-0.38482833,90.0
a22a85c1d4655f84,5,prob_volatility,-0.382811,0.0
a2348555c96d8612,1,probability,-4.2043576,70.0
a2348555c96d8612,2,prob_x_closing_rate,3.1379771,53.213545266067726
a2348555c96d8612,3,stage_x_prob,1.7745458,280.0
a2348555c96d8612,4,push_ratio,0.76046765,0.0
a2348555c96d8612,5,update_intensity,0.5163702,10.0
a23b6ad99cd66595,1,probability,-4.7030735,10.0
a23b6ad99cd66595,2,prob_x_closing_rate,-2.657565,2.8717948717948714
a23b6ad99cd66595,3,customer_win_ratio,2.1789823,1.0
a23b6ad99cd66595,4,stage_x_prob,-0.8574229,30.0
a23b6ad99cd66595,5,prob_volatility,-0.42944238,0.0
a25bf8c77db9af5b,1,prob_x_closing_rate,3.0605009,48.36614173228347
a25bf8c77db9af5b,2,stage_x_prob,1.8559867,450.0
a25bf8c77db9af5b,3,push_ratio,0.7209896,0.0
a25bf8c77db9af5b,4,probability,-0.48074698,90.0
a25bf8c77db9af5b,5,prob_volatility,-0.40698844,0.0
a26a1915ff96fcb0,1,probability,-5.4357452,1.0
a26a1915ff96fcb0,2,prob_x_closing_rate,-2.569182,0.5885558583106267
a26a1915ff96fcb0,3,stage_x_prob,-1.587697,3.0
a26a1915ff96fcb0,4,customer_win_ratio,-0.46230498,0.0
a26a1915ff96fcb0,5,prob_volatility,-0.3930167,0.0
a27316d48b4b6307,1,probability,-5.4251065,1.0
a27316d48b4b6307,2,prob_x_closing_rate,-2.5062153,0.5885558583106267
a27316d48b4b6307,3,stage_x_prob,-1.5503975,2.0
a27316d48b4b6307,4,customer_win_ratio,-0.5783681,0.0
a27316d48b4b6307,5,prob_volatility,-0.37808934,0.0
a275ba9cb2ab32f3,1,probability,-5.2486935,10.0
a275ba9cb2ab32f3,2,stage_x_prob,-0.99319214,30.0
a275ba9cb2ab32f3,3,prob_x_closing_rate,-0.4996138,5.531914893617022
a275ba9cb2ab32f3,4,customer_win_ratio,-0.45568347,0.42424242424242425
a275ba9cb2ab32f3,5,prob_volatility,-0.39448878,0.0
a27916ec027ee0dc,1,probability,-4.390611,40.0
a27916ec027ee0dc,2,prob_x_closing_rate,1.9824998,32.556776556776555
a27916ec027ee0dc,3,push_ratio,0.7861854,0.0
a27916ec027ee0dc,4,stage_x_prob,0.7144112,160.0
a27916ec027ee0dc,5,update_intensity,0.60328513,10.0
a27b097172843949,1,probability,-4.6410985,30.0
a27b097172843949,2,prob_x_closing_rate,0.9185929,22.79489904357067
a27b097172843949,3,push_ratio,0.6964437,0.0
a27b097172843949,4,stage_x_prob,0.6953477,120.0
a27b097172843949,5,prob_volatility,-0.61426014,0.0
a2949300ed22e995,1,probability,-4.693612,10.0
a2949300ed22e995,2,prob_x_closing_rate,0.8118111,7.50503018108652
a2949300ed22e995,3,stage_x_prob,0.81027377,40.0
a2949300ed22e995,4,push_ratio,0.7592702,0.0
a2949300ed22e995,5,prob_volatility,-0.61734265,0.0
a2962b84f88eb905,1,probability,-5.162854,10.0
a2962b84f88eb905,2,stage_x_prob,-1.004081,30.0
a2962b84f88eb905,3,prob_volatility,-0.47511986,0.0
a2962b84f88eb905,4,prob_x_closing_rate,-0.3804834,5.531914893617022
a2962b84f88eb905,5,log_amount,0.34052053,14.352397548107598
a2a4e8497694c8d9,1,probability,-4.575486,10.0
a2a4e8497694c8d9,2,prob_x_closing_rate,0.87594444,8.34257975034674
a2a4e8497694c8d9,3,stage_x_prob,0.7922997,40.0
a2a4e8497694c8d9,4,push_ratio,0.738609,0.0
a2a4e8497694c8d9,5,update_intensity,0.64567286,10.0
a2c0d7eb92b1bf6e,1,probability,-4.6803575,30.0
a2c0d7eb92b1bf6e,2,prob_x_closing_rate,0.957833,21.417721518987342
a2c0d7eb92b1bf6e,3,stage_x_prob,0.63700557,90.0
a2c0d7eb92b1bf6e,4,update_intensity,0.6011865,10.0
a2c0d7eb92b1bf6e,5,prob_volatility,-0.59685606,0.0
a2e42e69e32b3ead,1,probability,-5.1128483,10.0
a2e42e69e32b3ead,2,stage_x_prob,-0.9635175,30.0
a2e42e69e32b3ead,3,customer_win_ratio,-0.57664746,0.0
a2e42e69e32b3ead,4,push_ratio,0.53892785,0.0
a2e42e69e32b3ead,5,prob_volatility,-0.41285554,0.0
a2fa513d8bdb39d5,1,probability,-5.3211646,5.0
a2fa513d8bdb39d5,2,prob_x_closing_rate,-2.2401865,2.9366812227074233
a2fa513d8bdb39d5,3,stage_x_prob,-1.1371615,15.0
a2fa513d8bdb39d5,4,log_amount,0.42610192,13.059351385378527
a2fa513d8bdb39d5,5,push_ratio,-0.39575347,0.9524307370622059
a30f219d861477c6,1,probability,-4.6860094,10.0
a30f219d861477c6,2,prob_x_closing_rate,1.6502458,8.287671232876711
a30f219d861477c6,3,stage_x_prob,-0.83885074,30.0
a30f219d861477c6,4,saledate_delta,0.6783913,0.0
a30f219d861477c6,5,push_ratio,0.66825044,0.0
a323b5f5cf61b7f9,1,probability,-5.137837,10.0
a323b5f5cf61b7f9,2,prob_x_closing_rate,-1.26107,4.166666666666667
a323b5f5cf61b7f9,3,stage_x_prob,-0.9288551,30.0
a323b5f5cf61b7f9,4,customer_win_ratio,-0.51535267,0.0
a323b5f5cf61b7f9,5,push_ratio,0.48330137,0.0
a32be9e120bc5186,1,probability,-4.9223957,10.0
a32be9e120bc5186,2,prob_x_closing_rate,0.9405258,6.978998384491115
a32be9e120bc5186,3,stage_x_prob,-0.9119029,30.0
a32be9e120bc5186,4,push_ratio,0.64671206,0.0
a32be9e120bc5186,5,prob_volatility,-0.45758203,0.0
a32e8f803155f4d5,1,probability,-5.4749722,1.0
a32e8f803155f4d5,2,prob_x_closing_rate,-2.7611337,0.508235294117647
a32e8f803155f4d5,3,stage_x_prob,-1.6305802,1.0
a32e8f803155f4d5,4,prob_volatility,-0.42430332,0.0
a32e8f803155f4d5,5,push_ratio,0.33013427,0.0
a33eb802335e9eb0,1,probability,-4.7854457,40.0
a33eb802335e9eb0,2,prob_x_closing_rate,0.8225353,19.822039698836413
a33eb802335e9eb0,3,stage_x_prob,0.6735893,160.0
a33eb802335e9eb0,4,push_ratio,0.65593696,0.0
a33eb802335e9eb0,5,prob_volatility,-0.5987658,0.0
a3406253e879b3e8,1,probability,-4.7236643,60.0
a3406253e879b3e8,2,prob_x_closing_rate,2.5014145,40.41067761806981
a3406253e879b3e8,3,stage_x_prob,1.6832469,240.0
a3406253e879b3e8,4,push_ratio,0.7023296,0.0
a3406253e879b3e8,5,update_intensity,0.5521187,10.0
a341447ff3a630a4,1,probability,-4.7933693,10.0
a341447ff3a630a4,2,customer_win_ratio,2.1325028,1.0
a341447ff3a630a4,3,prob_x_closing_rate,-1.2912592,4.13265306122449
a341447ff3a630a4,4,stage_x_prob,-0.9382901,30.0
a341447ff3a630a4,5,push_ratio,0.51063585,0.0
a350d939033d829a,1,probability,-5.255763,35.0
a350d939033d829a,2,push_ratio,-0.66809744,0.732484076433121
a350d939033d829a,3,prob_volatility,-0.5035357,12.009611535381536
a350d939033d829a,4,total_days_pushed,-0.3715888,230.0
a350d939033d829a,5,customer_win_ratio,-0.3605208,0.5087719298245614
a35375462f0f89a3,1,probability,-4.7289286,40.0
a35375462f0f89a3,2,prob_x_closing_rate,0.7393957,19.822039698836413
a35375462f0f89a3,3,push_ratio,0.6627754,0.0
a35375462f0f89a3,4,stage_x_prob,0.65708447,160.0
a35375462f0f89a3,5,prob_volatility,-0.60105264,0.0
a360f1a871df720b,1,probability,-4.728958,40.0
a360f1a871df720b,2,prob_x_closing_rate,0.87564445,23.33825701624815
a360f1a871df720b,3,stage_x_prob,0.66910994,160.0
a360f1a871df720b,4,push_ratio,0.6564463,0.0
a360f1a871df720b,5,update_intensity,0.5817259,10.0
a361f699fe7f11fa,1,probability,-4.944196,10.0
a361f699fe7f11fa,2,prob_x_closing_rate,0.9188245,6.956521739130435
a361f699fe7f11fa,3,stage_x_prob,-0.9043553,30.0
a361f699fe7f11fa,4,push_ratio,0.6662632,0.0
a361f699fe7f11fa,5,prob_volatility,-0.4431741,0.0
a3625e21fcb2dfea,1,probability,-5.3243413,1.0
a3625e21fcb2dfea,2,prob_x_closing_rate,-2.4745955,0.4935064935064935
a3625e21fcb2dfea,3,stage_x_prob,-1.5616976,3.0
a3625e21fcb2dfea,4,deal_share_rep,-0.41363388,0.30402399272589203
a3625e21fcb2dfea,5,log_amount,0.35925776,15.307733886266655
a3794e530197d53e,1,probability,-4.7621803,50.0
a3794e530197d53e,2,prob_x_closing_rate,2.3074307,37.5251509054326
a3794e530197d53e,3,push_ratio,0.7686702,0.0
a3794e530197d53e,4,stage_x_prob,0.7112397,150.0
a3794e530197d53e,5,prob_volatility,-0.5818098,0.0
a3826ac1fb6b5336,1,probability,-5.199909,10.0
a3826ac1fb6b5336,2,stage_x_prob,-1.011556,30.0
a3826ac1fb6b5336,3,push_ratio,0.5183837,0.0
a3826ac1fb6b5336,4,prob_volatility,-0.46782777,0.0
a3826ac1fb6b5336,5,prob_x_closing_rate,-0.30378485,5.715539947322212
a38cbb16a5241a17,1,prob_x_closing_rate,2.605849,66.30048465266559
a38cbb16a5241a17,2,stage_x_prob,1.5229317,855.0
a38cbb16a5241a17,3,probability,-0.70880264,95.0
a38cbb16a5241a17,4,prob_volatility,0.56743705,42.01757002107797
a38cbb16a5241a17,5,customer_win_ratio,-0.5356609,0.42857142857142855
a3a29bd102801e42,1,probability,-4.824477,10.0
a3a29bd102801e42,2,stage_x_prob,0.9978272,40.0
a3a29bd102801e42,3,push_ratio,0.59665924,0.0
a3a29bd102801e42,4,prob_volatility,-0.5527845,0.0
a3a29bd102801e42,5,update_intensity,0.49615568,10.0
a3af2952ac01accf,1,probability,-5.2353063,10.0
a3af2952ac01accf,2,stage_x_prob,-1.0035391,30.0
a3af2952ac01accf,3,push_ratio,0.50745577,0.0
a3af2952ac01accf,4,prob_volatility,-0.47002992,0.0
a3af2952ac01accf,5,prob_x_closing_rate,-0.3700701,5.715539947322212
a3b96f533a6b1972,1,probability,-4.625389,10.0
a3b96f533a6b1972,2,prob_x_closing_rate,1.1490543,8.139194139194139
a3b96f533a6b1972,3,stage_x_prob,-0.88565356,30.0
a3b96f533a6b1972,4,push_ratio,0.67378944,0.0
a3b96f533a6b1972,5,prob_volatility,-0.4686329,0.0
a3c5fbb1e23c2870,1,probability,-5.2727337,10.0
a3c5fbb1e23c2870,2,stage_x_prob,-1.0160501,30.0
a3c5fbb1e23c2870,3,push_ratio,0.53845596,0.0
a3c5fbb1e23c2870,4,prob_volatility,-0.44212756,0.0
a3c5fbb1e23c2870,5,close_date_shift,0.27888978,0.0
a3d9d7b879622f28,1,probability,-5.337422,10.0
a3d9d7b879622f28,2,prob_volatility,-0.59338593,0.0
a3d9d7b879622f28,3,updates_last_30d,0.5187121,4.0
a3d9d7b879622f28,4,prob_x_closing_rate,-0.49472407,5.715539947322212
a3d9d7b879622f28,5,stage_x_prob,0.30755052,40.0
a3dfcbacee0ea91e,1,probability,-4.27659,10.0
a3dfcbacee0ea91e,2,customer_win_ratio,2.1592252,1.0
a3dfcbacee0ea91e,3,prob_x_closing_rate,1.4302167,6.944971537001897
a3dfcbacee0ea91e,4,stage_x_prob,-0.7500793,30.0
a3dfcbacee0ea91e,5,push_ratio,0.64402777,0.0
a3faa6eec33ad45f,1,probability,-5.351822,0.0
a3faa6eec33ad45f,2,prob_x_closing_rate,-2.0811317,0.0
a3faa6eec33ad45f,3,stage_x_prob,-1.3090192,0.0
a3faa6eec33ad45f,4,push_ratio,-0.37053078,0.8933177022274326
a3faa6eec33ad45f,5,prob_volatility,-0.35092223,5.0
a40658477dff1bd1,1,probability,-4.7949457,10.0
a40658477dff1bd1,2,prob_x_closing_rate,0.98781496,7.178502879078695
a40658477dff1bd1,3,stage_x_prob,-0.84529114,30.0
a40658477dff1bd1,4,push_ratio,0.64903367,0.0
a40658477dff1bd1,5,customer_win_ratio,-0.59558785,0.0
a410b79cf293ac23,1,probability,-4.9358478,60.0
a410b79cf293ac23,2,prob_x_closing_rate,2.1156492,43.51931330472103
a410b79cf293ac23,3,stage_x_prob,1.4167032,240.0
a410b79cf293ac23,4,update_intensity,0.564161,6.153846153846153
a410b79cf293ac23,5,updates_last_30d,0.5076921,8.0
a4119f9dc49e34e5,1,probability,-5.183223,10.0
a4119f9dc49e34e5,2,stage_x_prob,-0.97608244,30.0
a4119f9dc49e34e5,3,push_ratio,0.57294357,0.0
a4119f9dc49e34e5,4,prob_volatility,-0.45673117,0.0
a4119f9dc49e34e5,5,prob_x_closing_rate,0.44229266,6.413793103448276
a4219423c4c68f23,1,probability,-5.1131845,40.0
a4219423c4c68f23,2,prob_x_closing_rate,0.8479625,30.22222222222222
a4219423c4c68f23,3,push_ratio,-0.69655913,1.3748517200474495
a4219423c4c68f23,4,total_days_pushed,-0.68262845,1159.0
a4219423c4c68f23,5,update_intensity,-0.5901544,0.04608294930875576
a4234651639fa8c4,1,probability,-4.2786136,10.0
a4234651639fa8c4,2,prob_x_closing_rate,0.8889742,7.601935038009675
a4234651639fa8c4,3,stage_x_prob,0.784139,40.0
a4234651639fa8c4,4,push_ratio,0.7090655,0.0
a4234651639fa8c4,5,update_intensity,0.6047813,10.0
a4238547df789919,1,probability,-5.141279,10.0
a4238547df789919,2,stage_x_prob,-0.97050476,30.0
a4238547df789919,3,push_ratio,0.5472708,0.0
a4238547df789919,4,prob_x_closing_rate,0.47726518,6.413793103448276
a4238547df789919,5,prob_volatility,-0.4574186,0.0
a42d31cb9246c04b,1,probability,-4.720787,50.0
a42d31cb9246c04b,2,stage_x_prob,1.7351758,200.0
a42d31cb9246c04b,3,prob_x_closing_rate,0.9161439,27.73109243697479
a42d31cb9246c04b,4,prob_volatility,-0.55251116,0.0
a42d31cb9246c04b,5,push_ratio,0.51976514,0.0
a438d9814ddeec12,1,probability,-4.675907,10.0
a438d9814ddeec12,2,stage_x_prob,1.0219679,40.0
a438d9814ddeec12,3,push_ratio,0.6139162,0.0
a438d9814ddeec12,4,customer_win_ratio,-0.5942452,0.0
a438d9814ddeec12,5,prob_volatility,-0.58278906,0.0
a45cdcb8a84242be,1,probability,-4.83033,10.0
a45cdcb8a84242be,2,stage_x_prob,0.98457724,40.0
a45cdcb8a84242be,3,push_ratio,0.6073352,0.0
a45cdcb8a84242be,4,prob_volatility,-0.58264786,0.0
a45cdcb8a84242be,5,update_intensity,0.4926273,10.0
a45fcbcf3614d99b,1,probability,-4.7510257,40.0
a45fcbcf3614d99b,2,prob_x_closing_rate,0.7950488,19.822039698836413
a45fcbcf3614d99b,3,stage_x_prob,0.6734254,160.0
a45fcbcf3614d99b,4,push_ratio,0.6421104,0.0
a45fcbcf3614d99b,5,prob_volatility,-0.62468606,0.0
a4739d98957008c3,1,probability,-5.1157656,10.0
a4739d98957008c3,2,prob_x_closing_rate,-2.5090644,2.0833333333333335
a4739d98957008c3,3,stage_x_prob,-0.9615859,30.0
a4739d98957008c3,4,push_ratio,0.45853895,0.0
a4739d98957008c3,5,prob_volatility,-0.42522767,0.0
a4813abe6c6793e1,1,probability,-4.9382567,10.0
a4813abe6c6793e1,2,prob_x_closing_rate,1.0927992,8.38963963963964
a4813abe6c6793e1,3,stage_x_prob,-0.9155803,30.0
a4813abe6c6793e1,4,push_ratio,0.6477814,0.0
a4813abe6c6793e1,5,rep_closing_rate,0.58330154,0.838963963963964
a482071eb6fa1a69,1,probability,-4.762906,40.0
a482071eb6fa1a69,2,prob_x_closing_rate,0.7799433,19.822039698836413
a482071eb6fa1a69,3,stage_x_prob,0.67015547,160.0
a482071eb6fa1a69,4,push_ratio,0.642918,0.0
a482071eb6fa1a69,5,prob_volatility,-0.61565125,0.0
a4a9a3742c6e5797,1,probability,-4.4868526,10.0
a4a9a3742c6e5797,2,customer_win_ratio,2.133087,1.0
a4a9a3742c6e5797,3,prob_x_closing_rate,1.0350102,6.790123456790123
a4a9a3742c6e5797,4,stage_x_prob,-0.8312225,30.0
a4a9a3742c6e5797,5,push_ratio,0.67762864,0.0
a4a9db00f3921ca8,1,probability,-4.620972,70.0
a4a9db00f3921ca8,2,stage_x_prob,1.7114979,210.0
a4a9db00f3921ca8,3,prob_x_closing_rate,1.6474735,29.166666666666668
a4a9db00f3921ca8,4,push_ratio,0.64121944,0.0
a4a9db00f3921ca8,5,update_intensity,0.5462598,10.0
a4ab7eee9372b351,1,prob_x_closing_rate,3.2936738,54.32098765432099
a4ab7eee9372b351,2,probability,-3.2856064,80.0
a4ab7eee9372b351,3,stage_x_prob,0.7932576,80.0
a4ab7eee9372b351,4,push_ratio,0.73328096,0.0
a4ab7eee9372b351,5,update_intensity,0.5077682,10.0
a4b6beec93319b9e,1,probability,-5.1598315,10.0
a4b6beec93319b9e,2,stage_x_prob,-0.99291337,30.0
a4b6beec93319b9e,3,push_ratio,0.54590964,0.0
a4b6beec93319b9e,4,prob_volatility,-0.44093242,0.0
a4b6beec93319b9e,5,customer_win_ratio,-0.30835313,0.47368421052631576
a4d981ec35ab365c,1,probability,-4.80873,10.0
a4d981ec35ab365c,2,stage_x_prob,0.98140955,40.0
a4d981ec35ab365c,3,prob_volatility,-0.70316464,0.0
a4d981ec35ab365c,4,push_ratio,0.57155055,0.0
a4d981ec35ab365c,5,updates_last_30d,0.55284524,9.0
a4e715bc804612c7,1,probability,-4.709849,10.0
a4e715bc804612c7,2,stage_x_prob,1.0744587,40.0
a4e715bc804612c7,3,push_ratio,0.6394788,0.0
a4e715bc804612c7,4,prob_volatility,-0.55527353,0.0
a4e715bc804612c7,5,update_intensity,0.5213309,10.0
a4eacd2178b3a600,1,probability,-4.4171376,50.0
a4eacd2178b3a600,2,prob_x_closing_rate,2.4622614,36.03531300160513
a4eacd2178b3a600,3,stage_x_prob,1.2556043,150.0
a4eacd2178b3a600,4,push_ratio,0.668566,0.0
a4eacd2178b3a600,5,update_intensity,0.53695387,10.0
a4ee1f25e7bf31b2,1,probability,-4.69889,50.0
a4ee1f25e7bf31b2,2,prob_x_closing_rate,2.3563097,36.03531300160513
a4ee1f25e7bf31b2,3,stage_x_prob,0.73999876,150.0
a4ee1f25e7bf31b2,4,push_ratio,0.62477404,0.0
a4ee1f25e7bf31b2,5,prob_volatility,-0.56746477,0.0
a4f312a77c2db0a2,1,probability,-4.545357,70.0
a4f312a77c2db0a2,2,prob_x_closing_rate,2.7973905,53.213545266067726
a4f312a77c2db0a2,3,stage_x_prob,1.4952421,280.0
a4f312a77c2db0a2,4,update_intensity,0.5334113,10.0
a4f312a77c2db0a2,5,prob_volatility,-0.37399954,0.0
a50fd67d65087d7f,1,probability,-4.6659102,50.0
a50fd67d65087d7f,2,prob_x_closing_rate,2.4969444,41.9481981981982
a50fd67d65087d7f,3,stage_x_prob,0.72474664,150.0
a50fd67d65087d7f,4,update_intensity,0.62331706,10.0
a50fd67d65087d7f,5,push_ratio,0.60330826,0.0
a52f565b1c1b2f99,1,probability,-4.324273,40.0
a52f565b1c1b2f99,2,customer_win_ratio,1.7322354,1.0
a52f565b1c1b2f99,3,prob_x_closing_rate,1.7168711,30.4077401520387
a52f565b1c1b2f99,4,push_ratio,0.72527695,0.0
a52f565b1c1b2f99,5,prob_volatility,-0.5883938,0.0
a536c1e143f975df,1,prob_x_closing_rate,3.0562756,51.43985952589991
a536c1e143f975df,2,stage_x_prob,1.8576177,540.0
